,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
172,POLY,Consumer Cyclicals,2020,-1.689900712064997,83.34356539602828,71.31190606214128,77.4480712166172,-42.69032367779604,-1.400822949744466,5.5240413877054095,1000.2926829268292,-1.639344262295083
173,POLY,Consumer Cyclicals,2021,34.96956415875337,-107.70924459737714,-107.96497855066913,-108.11036789297658,-1785.085910652921,0.6436154237885745,-2.5877792977656213,-226.28125554176273,32.258064516129025
174,PRAS,Consumer Cyclicals,2018,-21.686370921271788,-284.8976817941554,-293.55042127677746,-325.0,-135.75757575757575,7.5572888480340765,2.748902517898898,-860.091743119266,-19.545454545454547
175,PRAS,Consumer Cyclicals,2019,-18.129300304215562,-777.5858149579451,-830.8946777562328,-791.1111111111111,-111.11777208567224,13.608195874669633,5.3220174265845515,-77.91188895594448,-23.163841807909606
176,PRAS,Consumer Cyclicals,2020,12.132352941176478,-88.7199466266916,-85.90432987824892,-88.7459807073955,697.1008403361344,41.430363099789815,13.179581431196993,-48.90710382513661,-10.294117647058826
177,PRAS,Consumer Cyclicals,2021,120.94345935095353,-85.39254003449125,-84.69831844659791,-85.71428571428572,1357.377049180328,6.668718580075918,1.8292682926829258,1592.5133689839572,115.25423728813558
178,PTSP,Consumer Cyclicals,2018,-7.902866403322193,117.74678720801637,96.8298475249164,123.42857142857144,-53.99971582836034,-18.744115967126234,-10.109122613298467,28.512396694214857,2.7777777777777715
179,PTSP,Consumer Cyclicals,2019,-46.866918646406084,30.107341548639596,29.155518908090187,48.84910485933506,-58.69206835701681,-2.0246627783871674,-1.3026251529616815,-46.57785943959577,-38.513513513513516
180,PTSP,Consumer Cyclicals,2020,6.704376648710351,-273.2208797190718,-357.0838195254765,-287.0274914089347,-143.59704604077595,99.33216114504287,34.30830603645359,-73.25881341358556,-18.461538461538467
181,PTSP,Consumer Cyclicals,2021,114.69124946146448,-56.89537429470787,-57.38007600462103,-63.389986219568215,415.37605643805784,-3.2462724388811495,-2.1459256340761783,834.0836012861736,88.67924528301887
182,RALS,Consumer Cyclicals,2018,7.828546562228027,34.556488938775345,31.583101582107474,44.536423841059616,-18.129056891943492,-7.602841023206565,-5.514939605848696,-4.496514112223096,18.33333333333333
183,RALS,Consumer Cyclicals,2019,-30.91009335388833,2.5826913928598856,1.3564104006263733,10.080183276059557,-31.86784599375649,-4.352931447945082,-3.195726080621668,38.69453234233572,-25.0
184,RALS,Consumer Cyclicals,2020,-18.207357351657123,-122.97063080431117,-124.02666928886876,-120.81165452653487,-449.6596244131455,18.03567613757744,12.847682119205302,-89.18141686828812,-27.570093457943926
185,RALS,Consumer Cyclicals,2021,-15.380132052677084,-227.65133705242738,-226.92878231439477,-230.50000000000003,-164.7633172660981,-1.8658280922431771,-1.3071895424836555,265.9048553212359,-15.483870967741936
186,RICY,Consumer Cyclicals,2018,4.1557925925926185,-16.983851470724986,-8.61001798552337,-6.666666666666671,17.142857142857153,13.404341970481951,3.0133882222992128,-48.818673498434386,9.333333333333329
187,RICY,Consumer Cyclicals,2019,-11.121420996818685,50.00789365665753,52.806030081244586,58.24175824175825,-42.58553523035231,3.0536972382634104,1.1666100351115603,-638.7282165368928,-9.146341463414629
188,RICY,Consumer Cyclicals,2020,-7.382550335570471,-487.25199798804,-614.2139231000972,-516.3194444444445,-118.37773088311849,44.94286779913875,9.155766944114148,-0.30627344368353704,-28.301886792452834
189,RICY,Consumer Cyclicals,2021,4.444444444444457,-11.404001595534965,7.4865116607997635,-13.928273561301083,-4.200666394668843,27.666895455530664,5.2297250261051005,-83.2792544011046,-19.65811965811966
190,SCMA,Consumer Cyclicals,2018,-38.99131917727138,-8.984905358996883,-9.774436090225564,11.538461538461547,-32.397107897664085,-5.720634803365485,-4.895630747775314,26.605504587155963,-24.596774193548384
191,SCMA,Consumer Cyclicals,2019,-24.86163031207704,-29.101311132561122,-29.175152749490834,-28.57142857142857,5.5614973262032095,5.697288026583763,5.807487468671681,-56.663043478260875,-24.598930481283418
192,SCMA,Consumer Cyclicals,2020,120.86833362733321,6.682864202984561,61.37929063419929,10.34482758620689,47.18528368794327,250.3567787971458,131.61004431314626,177.5687651534153,65.34296028880865
193,SCMA,Consumer Cyclicals,2021,-66.82450154558273,-19.80432588952749,-39.926515615431725,33.125,-46.532177050659115,-56.31512653154701,-41.68245920602496,-34.33734939759036,-31.5126050420168
194,SHID,Consumer Cyclicals,2018,178.3677820194896,32.387096774193566,30.484892688606436,40.0,98.15668202764977,-3.050998702843515,-1.6376796391482316,-62.37064910630291,177.4193548387097
